math;gender;ethnicity;bmi;siblings;income;momeduc;momwork;school;schoolissues;tvmfb;tvmfa;tvsat;tvsun;computer
90.66299;female;white;17.95;1;25000;12 yrs;>= 35h;public;0;0;2;3;1;1
103.2591;female;white;17.05;1;52000;college;>= 35h;public;1;0;0;2;2;1
105.2531;male;white;26.86;1;60000;some college;>= 35h;public;0;1;0;3;3;1
72.64906;female;white;17.4;0;5000;some college;no work;public;0;0;2;4;1;1
104.261;male;white;15.96;1;55000;some college;<35h;public;1;0;1;2;1;1
99.92285;male;white;24.86;3;45000;some college;>= 35h;public;1;1;1;3;2;1
109.4259;male;white;19.57;2;85000;college;<35h;public;0;0;0;5;2;1
105.8902;male;white;22.46;4;65000;college;>= 35h;public;1;0;2;5;4;1
113.6035;female;white;21.76;2;42000;12 yrs;>= 35h;public;0;0;1;2;2;1
110.2186;female;white;18.28;1;90000;12 yrs;>= 35h;public;1;1;1;4;4;1
97.39877;female;white;16.15;1;250000;some college;<35h;catholic;0;0;1;2;2;1
105.2969;male;white;15.31;0;75000;college;>= 35h;public;1;0;1;4;4;1
109.3773;female;white;20.64;2;12000;9-11 yrs;no work;public;0;1;1;2;2;1
88.05136;female;white;22.85;1;60000;12 yrs;no work;public;1;0;1;2;2;0
101.6056;female;white;18.4;0;100000;college;>= 35h;catholic;1;0;1;3;3;1
107.1352;female;white;17.34;3;30000;12 yrs;<35h;public;1;1;1;3;1;1
104.5382;female;white;20.74;2;80000;college;no work;public;1;1;1;4;4;1
96.17319;male;white;17.53;2;27000;12 yrs;<35h;public;1;0;2;3;3;1
99.3587;female;white;19.35;0;140000;college;no work;catholic;1;0;1;1;1;1
110.4229;female;white;16.02;1;18000;12 yrs;>= 35h;public;1;1;2;2;2;1
92.4673;female;white;19.09;2;32000;12 yrs;no work;public;1;1;2;7;7;1
110.1408;male;white;16.92;2;60000;12 yrs;<35h;public;1;1;3;4;3;1
99.49488;female;white;17.19;1;35000;some college;>= 35h;public;1;0;0;4;4;1
94.96708;female;white;21.58;2;37000;12 yrs;<35h;public;1;1;1;3;3;1
112.8302;male;white;18.43;1;55000;some college;>= 35h;public;0;0;1;4;4;1
93.43025;female;white;21.27;2;70000;college;<35h;public;0;0;1;3;2;1
110.6417;female;white;21.5;1;7600;some college;>= 35h;public;0;1;2;2;4;1
96.99024;male;white;22.95;1;60000;12 yrs;<35h;public;0;0;0;1;1;1
100.0444;female;white;22.31;1;50000;some college;<35h;catholic;0;0;1;1;1;1
104.0275;male;white;17.5;1;30000;some college;no work;public;1;1;2;3;3;1
112.8448;male;white;26.9;1;36000;some college;no work;public;0;1;1;3;1;1
103.7406;female;white;17.67;0;30000;college;>= 35h;public;1;0;1;1;1;1
95.84735;male;white;18.82;1;33000;12 yrs;>= 35h;catholic;1;0;1;2;2;1
99.62619;female;white;19.57;0;23000;some college;>= 35h;public;1;2;1;2;1;1
88.73223;male;white;27.99;1;54000;12 yrs;>= 35h;public;0;0;5;2;2;1
104.5868;male;white;18.39;1;55000;college;>= 35h;public;1;0;0;2;2;1
91.44599;female;white;28.98;1;140000;college;no work;other private;1;0;1;2;3;1
109.956;female;white;16.64;2;100000;college;<35h;public;0;1;1;2;2;1
105.9583;male;white;19.06;1;225000;college;>= 35h;catholic;1;0;0;2;0;1
101.1825;male;white;23.55;1;90000;some college;>= 35h;public;1;2;2;4;4;1
107.2763;female;white;16.97;2;50000;12 yrs;<35h;public;1;0;5;0;0;1
112.0618;female;white;20.2;0;100000;12 yrs;no work;public;1;0;1;5;5;1
101.0755;male;white;16.23;2;35000;some college;>= 35h;public;0;1;2;4;5;1
107.4319;male;white;20.31;1;80000;some college;<35h;public;1;1;1;2;2;1
110.3499;female;white;15.95;1;45000;12 yrs;<35h;public;1;0;1;4;4;1
107.8356;female;white;15.91;3;95000;college;<35h;catholic;1;1;0;2;2;1
107.5194;female;white;17.34;4;70000;college;>= 35h;public;1;0;1;1;1;1
112.9081;male;white;18.72;2;50000;12 yrs;>= 35h;public;1;1;2;3;2;1
100.1563;male;white;20.04;1;65000;12 yrs;>= 35h;public;1;0;1;1;1;1
105.4282;male;white;16.19;0;48000;some college;<35h;public;1;1;1;5;5;1
111.6485;male;white;16.24;1;34000;college;>= 35h;other private;0;0;0;2;2;1
105.399;female;white;20.66;1;5000;12 yrs;<35h;public;1;3;0;6;4;1
107.641;male;white;21.37;0;110000;college;>= 35h;public;1;1;0;4;4;1
99.18848;female;white;17.98;2;135000;college;no work;public;0;1;2;2;5;1
105.4136;female;white;18.14;3;100000;college;<35h;catholic;0;0;1;4;4;1
114.6102;male;white;25.24;1;45000;college;<35h;public;0;0;0;1;1;1
90.98397;male;white;15.61;0;100000;some college;no work;public;0;0;1;2;2;1
103.298;male;white;15.77;2;35000;9-11 yrs;>= 35h;public;1;2;2;4;5;1
93.89227;male;white;20.77;1;75000;college;>= 35h;public;1;0;1;4;4;1
89.91403;female;white;20.97;2;15000;12 yrs;>= 35h;public;1;0;1;2;2;1
112.5676;male;white;30.47;2;90000;college;>= 35h;public;1;0;1;4;4;1
97.69543;male;white;25.44;0;75000;college;no work;public;1;0;1;2;3;1
112.4849;male;white;26.5;1;19000;12 yrs;>= 35h;catholic;0;1;1;4;4;1
97.68084;male;white;31.6;3;20000;12 yrs;no work;public;1;3;2;6;6;1
85.7753;male;white;21.26;2;100000;college;<35h;public;1;1;1;3;2;1
106.0118;male;white;15.6;2;120000;some college;no work;catholic;0;0;1;3;3;1
101.5472;male;white;19.53;2;30000;12 yrs;no work;public;1;3;2;4;4;1
104.1345;male;white;17.84;1;65000;some college;<35h;public;1;1;1;0;0;1
108.283;female;white;18.08;2;90000;college;>= 35h;catholic;0;0;0;1;1;1
99.08149;male;white;18.13;0;32000;12 yrs;>= 35h;public;0;1;1;2;1;1
107.6653;male;white;21.75;1;50000;12 yrs;>= 35h;other private;1;1;1;5;5;1
110.418;female;white;16.4;5;56000;some college;<35h;public;1;0;2;4;4;1
95.8279;male;white;17.12;1;60000;some college;>= 35h;catholic;1;0;1;2;2;1
108.8958;female;white;17.78;4;80000;some college;no work;public;1;1;0;3;2;1
106.7267;female;white;25.28;0;60000;some college;>= 35h;public;0;0;1;2;1;1
104.9856;male;white;27.94;1;90000;college;>= 35h;catholic;1;0;1;4;5;1
110.097;male;white;22.59;1;65000;some college;<35h;public;1;0;1;2;2;1
108.4873;male;white;21.47;2;45000;some college;>= 35h;public;1;0;1;2;0;1
90.30797;male;white;17;2;45000;12 yrs;>= 35h;catholic;0;0;0;2;2;1
108.5408;male;white;18.34;2;100000;college;<35h;catholic;0;1;1;4;4;1
114.4984;male;white;19.15;0;105000;some college;>= 35h;other private;0;1;1;6;3;1
114.2406;male;white;24.77;1;60000;college;<35h;public;1;1;2;3;3;1
98.6292;male;white;17.14;1;50000;some college;no work;catholic;0;1;1;4;3;1
106.9699;female;white;19.64;1;80000;college;<35h;public;1;0;1;2;2;1
101.4548;female;white;18.38;2;68000;12 yrs;>= 35h;public;0;2;2;0;1;1
101.4013;female;white;15.34;2;100000;12 yrs;>= 35h;public;0;1;2;4;4;1
112.6795;male;white;17.62;1;50000;college;no work;public;0;0;0;4;2;1
109.1827;male;white;15.87;1;55000;some college;<35h;other private;0;1;1;3;1;1
85.6294;male;white;17.73;1;50000;12 yrs;>= 35h;public;0;0;1;2;2;1
98.2839;male;white;17.92;2;45000;12 yrs;no work;public;1;0;1;3;3;1
101.1971;male;white;19.44;1;75000;college;<35h;public;0;0;1;2;2;1
89.34502;male;white;36.38;1;90000;college;>= 35h;public;1;0;0;4;1;1
93.13845;male;white;18.25;1;12000;9-11 yrs;no work;public;1;1;1;2;2;1
100.2584;male;white;16.87;2;90000;some college;<35h;public;0;2;1;3;5;1
103.6774;male;white;22.81;1;47000;some college;>= 35h;public;1;1;1;1;0;1
96.24615;female;white;22.25;1;40000;12 yrs;no work;public;0;0;1;4;4;1
103.6628;male;white;22.11;4;30000;12 yrs;no work;public;1;1;1;1;1;1
104.2221;female;white;27.94;1;30000;some college;>= 35h;public;1;0;1;0;0;1
107.038;male;white;16.24;0;30000;college;<35h;public;0;2;1;4;3;1
75.04183;male;white;19.06;1;30000;12 yrs;<35h;public;0;0;1;1;1;1
106.362;female;white;26.01;1;60000;some college;no work;public;1;1;1;5;5;1
108.5894;male;white;22.27;1;95000;12 yrs;>= 35h;public;1;1;1;5;5;1
107.0817;male;white;31.02;1;90000;12 yrs;<35h;public;0;1;2;6;6;1
92.83692;female;white;30.49;0;42000;12 yrs;>= 35h;catholic;0;1;2;2;2;1
92.30195;female;white;18.14;0;3000;1-8 yrs;no work;public;1;1;1;0;0;0
101.6688;male;white;18.04;2;22000;some college;>= 35h;public;1;0;2;4;4;1
106.0215;female;white;21.61;1;35000;12 yrs;<35h;public;1;0;1;2;1;1
107.9036;female;white;20.26;1;60000;college;>= 35h;public;0;0;1;5;4;1
110.8946;female;white;24.91;2;35000;12 yrs;no work;public;1;0;1;1;1;1
92.35545;female;white;18.78;2;24000;12 yrs;no work;public;1;0;1;0;0;0
101.1727;male;white;18.8;0;22000;12 yrs;>= 35h;public;1;0;0;3;3;1
110.0435;male;white;17.45;3;100;college;no work;public;1;1;1;3;2;1
102.2816;male;white;16.59;2;70000;12 yrs;<35h;catholic;0;0;0;2;0;1
106.8337;male;white;16.66;2;75000;some college;no work;public;1;1;0;1;1;1
106.1577;female;white;15.71;2;60000;12 yrs;>= 35h;public;0;0;1;2;2;1
101.9071;male;white;19.35;3;30000;some college;>= 35h;public;0;0;0;2;0;1
94.12572;female;white;22.54;2;121000;some college;>= 35h;public;1;2;0;2;2;1
102.8506;male;white;24.09;2;55000;12 yrs;>= 35h;public;1;0;0;1;1;1
104.4215;female;white;15.15;0;150000;some college;no work;catholic;0;0;3;3;3;1
81.60739;female;white;24.06;2;30000;some college;>= 35h;public;1;1;1;3;3;1
104.9467;female;white;16.68;4;40000;12 yrs;<35h;public;1;1;1;1;1;1
91.92747;female;white;37.09;2;10000;12 yrs;no work;public;1;1;2;6;6;1
102.4567;male;white;24.84;2;19000;12 yrs;no work;public;0;2;2;6;6;1
109.6885;male;white;26.47;1;40000;some college;<35h;public;0;0;1;2;0;1
108.9152;female;white;20.46;2;120000;college;no work;catholic;0;0;0;2;1;1
71.53048;female;white;33.27;1;16000;12 yrs;<35h;public;0;1;0;3;3;0
107.8647;female;white;17.61;2;40000;9-11 yrs;>= 35h;public;1;0;2;2;1;1
70.03742;male;white;18.07;1;4000;12 yrs;no work;public;1;2;2;2;2;0
106.1966;male;white;22.72;0;8000;12 yrs;no work;public;1;0;4;6;6;1
104.4652;female;white;20.54;0;55000;some college;>= 35h;public;0;0;0;4;2;1
92.43813;male;white;15.56;1;60;college;>= 35h;public;1;1;1;3;3;1
105.968;female;white;24.67;1;45000;some college;no work;public;1;0;2;3;3;1
111.7749;male;white;19.46;1;34000;12 yrs;no work;public;0;0;2;2;2;1
103.0743;female;white;21.13;0;40000;12 yrs;>= 35h;public;1;1;0;3;3;1
109.8004;male;white;18.24;6;94000;some college;no work;catholic;0;1;1;3;2;1
91.74266;female;white;17.05;1;59000;12 yrs;<35h;public;1;0;1;2;1;1
99.11553;male;white;16.25;3;60000;some college;<35h;public;0;0;1;1;1;1
105.399;female;white;17.45;2;120000;college;<35h;other private;0;1;0;3;2;1
97.0486;female;white;16.08;1;90000;some college;>= 35h;public;1;1;0;4;0;1
109.0417;female;white;16.27;3;95000;12 yrs;<35h;public;0;0;0;0;0;1
100.2292;female;white;17.44;1;32000;12 yrs;>= 35h;public;0;1;2;3;0;1
101.022;female;white;16.33;1;238000;12 yrs;no work;catholic;0;1;1;3;3;1
106.255;male;white;19.52;1;14000;12 yrs;<35h;public;0;1;0;4;2;1
91.7767;female;white;17.08;1;80000;college;>= 35h;public;0;2;1;4;4;1
97.75865;male;white;19.56;2;70000;some college;<35h;public;1;0;1;2;1;1
102.5053;female;white;19.44;1;40000;some college;no work;public;1;1;1;2;1;1
107.5583;male;white;25.11;1;20000;12 yrs;no work;public;1;1;0;1;1;1
95.32211;female;white;15.04;1;70000;12 yrs;<35h;public;1;1;1;2;2;1
102.7047;female;white;16.2;2;95000;college;>= 35h;public;1;0;1;2;1;1
88.38693;male;white;17.04;2;250000;12 yrs;<35h;public;0;0;1;1;1;1
111.274;female;white;18.86;2;95000;college;>= 35h;public;0;1;1;2;2;1
108.604;female;white;19.72;1;85000;some college;>= 35h;catholic;1;1;1;2;2;1
105.4525;male;white;15.19;3;45000;12 yrs;>= 35h;public;0;1;0;2;2;1
98.82373;male;white;18.47;0;75000;12 yrs;>= 35h;public;1;1;0;2;2;1
114.9701;male;white;17.58;1;65000;12 yrs;no work;public;0;0;3;3;4;1
112.6211;female;white;15.47;2;60000;college;>= 35h;public;0;1;1;2;2;1
100.1709;male;white;17.49;2;22000;12 yrs;>= 35h;public;0;0;1;2;2;1
82.82809;female;white;28.23;0;21560;1-8 yrs;no work;public;1;0;0;1;1;0
106.3376;female;white;17.84;2;65000;12 yrs;>= 35h;catholic;1;0;1;2;3;1
107.3638;male;white;17.51;2;45000;some college;no work;public;1;0;1;1;1;1
103.6871;female;white;17.61;1;80000;some college;<35h;catholic;0;1;1;3;3;1
94.23757;female;white;16.29;1;60000;some college;>= 35h;public;1;1;1;4;4;1
78.99089;female;white;22.13;1;60000;12 yrs;<35h;public;1;0;1;3;3;0
71.80769;female;white;17.49;3;19000;9-11 yrs;no work;public;1;1;2;3;3;0
112.6017;male;white;25.54;0;60000;college;no work;other private;0;0;1;4;4;1
95.07893;female;white;21.06;0;35000;some college;>= 35h;public;1;0;1;2;0;1
111.2545;male;white;18.33;2;32000;some college;>= 35h;catholic;1;1;0;0;0;1
100.3217;female;white;16.86;2;50000;12 yrs;<35h;public;0;1;1;4;1;1
96.02729;male;white;15.96;1;40000;12 yrs;<35h;public;0;2;2;4;4;1
106.7267;male;white;18.32;1;50000;college;<35h;public;1;0;0;2;2;1
101.4208;female;white;24.4;1;25000;12 yrs;>= 35h;public;0;0;1;2;2;1
101.9801;male;white;27.8;2;42000;some college;no work;other private;0;2;2;6;5;0
103.0305;female;white;22.89;2;250000;college;>= 35h;catholic;1;1;1;3;3;1
101.2116;male;white;26.71;2;40000;some college;>= 35h;public;1;1;1;2;0;1
109.528;female;white;21.22;2;60000;some college;>= 35h;public;1;0;1;3;2;1
107.1596;female;white;15.78;2;100000;college;>= 35h;public;0;1;1;2;2;1
90.51709;female;white;21.12;6;45000;college;>= 35h;other private;1;0;2;0;2;1
84.51569;male;white;15.8;1;50000;12 yrs;>= 35h;public;0;1;2;2;2;0
101.343;female;white;18.54;0;34000;12 yrs;no work;public;1;0;0;0;0;1
102.6269;female;white;27.67;1;95000;12 yrs;>= 35h;public;1;0;1;3;3;1
102.9916;male;white;22.67;2;40000;college;>= 35h;public;1;0;0;0;2;1
76.54462;female;white;23.28;1;75000;some college;<35h;public;1;1;2;2;2;1
109.5426;male;white;17.71;1;80000;college;>= 35h;public;1;0;1;2;2;1
98.75078;female;white;23.79;1;50000;12 yrs;no work;public;1;1;2;4;2;1
101.0171;male;white;16.72;1;34000;some college;>= 35h;public;1;1;1;4;4;1
108.5213;female;white;20.47;1;110000;12 yrs;<35h;public;1;1;1;2;2;1
111.77;male;white;18.59;0;38000;some college;no work;public;1;1;1;2;2;1
90.97911;female;white;17.87;2;63000;some college;no work;public;1;1;2;6;6;1
111.2642;male;white;15.69;1;65000;some college;<35h;public;1;0;1;3;2;1
96.24615;female;white;18.34;2;70000;college;<35h;public;0;1;1;4;4;1
91.65998;male;white;15.67;2;60000;some college;>= 35h;public;1;0;2;2;2;0
76.91423;female;white;18.18;1;55000;some college;<35h;catholic;1;0;1;2;2;1
115.9769;female;white;18.07;2;350000;college;no work;other private;0;0;0;1;1;1
100.0298;female;white;17.01;1;80000;12 yrs;>= 35h;public;0;0;2;2;2;1
109.1341;female;white;16.48;1;150000;some college;no work;public;0;0;0;1;1;1
101.9266;male;white;20.24;0;38000;college;>= 35h;public;1;0;1;0;0;1
96.23155;male;white;25.99;2;627;some college;>= 35h;public;1;0;2;1;1;1
100.5113;male;white;19.08;2;32000;some college;>= 35h;public;0;0;2;2;2;1
75.24609;male;white;21;1;15000;9-11 yrs;no work;public;0;2;1;3;3;1
74.37069;male;white;26.3;2;9000;some college;<35h;public;1;1;1;4;1;1
105.6762;female;white;18.37;1;40000;some college;>= 35h;public;1;0;1;2;2;1
92.47703;female;white;27.71;1;32000;12 yrs;>= 35h;public;1;1;0;2;1;1
110.5445;female;white;21.36;0;85000;college;>= 35h;public;0;1;4;4;4;1
102.9916;male;white;29.11;2;30000;12 yrs;>= 35h;public;1;2;3;6;6;1
100.7496;female;white;20.43;2;54000;12 yrs;no work;public;0;0;0;1;1;1
107.466;male;white;17.68;2;21000;some college;no work;public;1;1;0;3;3;1
112.1396;male;white;17.97;1;250000;12 yrs;<35h;public;0;0;1;2;2;1
105.6422;female;white;17.03;1;75000;college;>= 35h;catholic;0;0;1;4;3;1
113.6473;male;white;19.31;1;100000;some college;>= 35h;public;0;0;1;5;5;1
107.2909;male;white;18.48;1;90000;college;>= 35h;public;1;0;1;2;2;1
110.3597;male;white;18.49;2;70000;some college;>= 35h;public;0;1;0;4;4;1
111.0162;male;white;21.54;0;80000;some college;>= 35h;public;0;1;1;3;3;1
82.76001;male;white;29.12;2;40000;college;>= 35h;public;1;1;2;2;3;1
92.54998;female;white;16.72;2;7000;9-11 yrs;no work;public;1;0;2;1;1;1
101.2651;male;white;15.41;1;60000;12 yrs;>= 35h;public;0;1;2;3;3;1
99.45111;male;white;16.76;1;250000;some college;>= 35h;public;0;0;0;2;2;1
111.4782;female;white;25.78;1;50000;12 yrs;>= 35h;other private;1;1;1;5;5;1
105.5936;female;white;16.62;3;35000;12 yrs;no work;public;1;0;1;2;2;1
107.0526;male;white;21.27;1;42000;some college;<35h;public;0;0;0;3;3;1
108.5262;female;white;16.55;0;50000;12 yrs;>= 35h;public;1;0;0;1;1;1
101.45;male;white;22.14;2;15000;12 yrs;>= 35h;public;1;1;1;5;5;0
90.05021;male;white;27.81;0;50000;12 yrs;>= 35h;public;0;1;1;3;3;1
94.49046;female;white;18.1;1;350000;college;<35h;public;0;0;0;1;1;1
96.35314;female;white;23.57;2;50000;some college;>= 35h;public;1;1;2;4;4;1
98.27417;female;white;17.92;1;75000;some college;<35h;catholic;1;0;1;1;4;1
86.47562;male;white;19.62;0;45000;some college;>= 35h;other private;1;1;2;5;2;1
110.3305;female;white;20.81;0;130000;college;>= 35h;other private;0;0;0;1;1;1
100.6475;male;white;17.61;2;70000;some college;no work;catholic;0;1;1;2;2;1
113.9051;female;white;22.94;2;500000;college;<35h;catholic;0;1;2;3;2;1
110.7244;male;white;26.71;1;100000;college;<35h;other private;1;0;1;2;1;1
83.44088;female;white;20.43;1;35000;12 yrs;>= 35h;public;0;2;2;10;5;1
101.8731;female;white;16.29;1;150000;some college;no work;catholic;0;0;1;2;2;1
111.8722;female;white;18.76;2;135000;college;<35h;public;0;0;2;3;3;1
106.1869;female;white;15.88;1;80000;12 yrs;>= 35h;public;1;0;1;6;4;1
115.8553;male;white;18.1;2;110000;college;no work;other private;0;0;0;1;1;1
105.3018;female;white;20.49;1;75000;college;<35h;catholic;1;0;1;2;2;1
102.6026;female;white;19.17;1;100000;college;>= 35h;public;0;1;2;0;0;1
80.49854;female;white;23.04;1;75000;college;<35h;public;0;1;0;2;2;1
109.5815;male;white;18.36;1;60000;college;>= 35h;public;0;0;0;2;2;1
108.0641;male;white;15.15;0;110000;college;>= 35h;public;1;1;0;1;1;1
77.65833;male;white;15.62;3;43000;some college;<35h;public;1;1;1;3;1;1
69.06475;female;white;16.13;3;55000;some college;no work;public;0;2;2;5;3;1
104.3777;female;white;23.55;1;110000;college;<35h;other private;0;1;1;2;2;1
107.1839;male;white;26.12;1;24000;some college;>= 35h;public;1;2;1;2;2;1
102.0773;male;white;22.87;1;15000;some college;>= 35h;public;1;0;1;4;4;1
100.487;female;white;17.84;1;90000;college;no work;other private;0;1;0;3;3;1
104.8397;male;white;18.71;1;21000;12 yrs;>= 35h;public;0;1;2;5;5;1
107.0039;male;white;15.42;1;12000;some college;no work;public;0;2;0;1;1;1
107.1109;male;white;22.09;1;26000;some college;<35h;public;1;0;2;5;5;1
107.0039;male;white;17.96;1;51000;12 yrs;>= 35h;public;1;1;2;2;2;1
109.99;male;white;19.52;2;128000;some college;no work;public;0;0;1;3;3;1
104.1151;female;white;18.21;1;50000;12 yrs;>= 35h;public;1;0;1;2;2;1
91.90801;male;white;17.52;1;70000;some college;>= 35h;catholic;0;1;2;0;2;1
114.5665;female;white;19.2;1;75000;college;>= 35h;other private;0;0;1;2;1;1
114.3963;male;white;17.54;1;21000;college;>= 35h;public;0;1;0;4;2;1
99.03772;male;white;23.06;1;21000;12 yrs;>= 35h;public;0;2;1;4;1;1
106.8386;male;white;18.16;1;47000;some college;<35h;catholic;0;1;1;5;5;1
113.088;male;white;24.69;2;85000;college;>= 35h;public;1;1;1;2;2;1
106.1772;female;white;21.47;1;50000;college;>= 35h;public;1;0;1;3;3;1
93.99927;female;white;21.42;1;65000;college;>= 35h;catholic;0;0;1;3;2;1
78.01336;male;white;15.71;0;40000;12 yrs;<35h;public;1;1;1;1;1;1
91.31468;female;white;31.6;1;30000;12 yrs;>= 35h;public;0;0;1;2;0;1
107.0623;female;white;27.76;1;27109;some college;<35h;public;1;0;2;4;2;1
95.97379;male;white;23.98;2;45000;college;>= 35h;public;0;2;0;4;2;1
115.0966;female;white;16.77;1;35000;college;>= 35h;public;1;0;0;2;1;1
111.0357;male;white;16.31;2;115000;college;<35h;public;0;0;1;2;2;1
111.4345;male;white;17.03;1;60000;college;>= 35h;public;1;0;1;3;3;1
106.7851;male;white;19.09;1;13000;12 yrs;>= 35h;public;1;3;4;4;4;1
103.0986;male;white;16.58;3;60000;12 yrs;no work;public;1;1;1;3;0;1
85.78989;male;white;23.55;1;20000;9-11 yrs;>= 35h;public;1;0;1;2;2;1
99.27602;female;white;19.92;1;90000;12 yrs;<35h;public;0;2;1;4;4;1
99.46084;female;white;22.2;1;40000;some college;<35h;public;1;0;1;1;1;1
90.99857;male;white;15.55;1;30000;12 yrs;no work;public;1;2;0;3;4;1
92.56944;female;white;25;0;72000;some college;>= 35h;catholic;0;0;1;5;5;1
78.47538;female;white;21.25;1;33000;college;>= 35h;public;1;0;1;1;1;1
102.4421;male;white;26.61;0;49000;12 yrs;>= 35h;public;1;1;2;2;2;1
110.1165;male;white;19.81;1;100000;college;no work;catholic;0;1;0;0;0;1
107.2763;female;white;16.8;1;150000;college;no work;catholic;0;0;1;2;2;1
104.4993;female;white;22.68;0;32000;some college;>= 35h;public;1;0;1;3;3;1
112.3196;female;white;17.07;1;90000;college;<35h;public;0;0;1;3;2;1
101.912;female;white;16.37;3;60000;college;<35h;public;1;0;1;3;1;1
104.3339;male;white;26.18;1;80000;college;<35h;other private;0;0;1;5;5;1
101.3381;female;white;23.67;1;45000;some college;>= 35h;catholic;0;0;0;1;1;1
98.91614;female;white;15.99;2;128000;some college;<35h;public;0;0;1;2;2;1
110.3305;female;white;28;1;85000;some college;>= 35h;public;1;0;1;2;2;1
74.88134;female;white;19.05;0;3800;12 yrs;no work;public;1;1;1;1;1;1
102.6707;female;white;19.53;1;165000;college;<35h;other private;1;0;1;1;1;1
105.044;male;white;16.3;2;55000;some college;>= 35h;public;0;0;1;0;0;1
97.77325;female;white;18.88;2;50000;12 yrs;<35h;public;1;1;2;4;4;1
101.5764;male;white;18.7;1;109000;college;>= 35h;public;0;1;1;3;2;1
98.1769;female;white;16.72;1;68000;12 yrs;>= 35h;public;1;1;1;4;4;1
